2025-08-23 11:43,-2497,27.8,100,4134,15,-13.000002,-54.000002,sensor_01
2025-08-23 11:43,-2497,27.8,100,4134,15,-13.000002,-54.000002,sensor_01
2025-08-23 11:43,-2497,27.8,100,4134,15,-13.000002,-54.000002,sensor_01
2025-08-23 11:43,-2497,27.8,100,4134,15,-13.000002,-54.000002,sensor_01
2025-08-23 11:54,-2309,27.8,100,4133,16,-13.000002,-54.000002,sensor_01
2025-08-23 12:05,-2336,27.8,100,4134,16,-13.000002,-54.000002,sensor_01
2025-08-23 12:11,-2173,27.8,100,4133,16,-13.000002,-54.000002,sensor_01
2025-08-23 12:23,-2168,28.8,100,4133,17,-13.000002,-54.000002,sensor_01
2025-08-23 12:28,-2198,28.8,100,4133,17,-13.000002,-54.000002,sensor_01
2025-08-23 12:34,-1990,28.8,100,4133,16,-13.000002,-54.000002,sensor_01
2025-08-23 12:40,-2082,28.8,100,4132,16,-13.000002,-54.000002,sensor_01
2025-08-23 12:46,-2067,28.8,100,4132,18,-13.000002,-54.000002,sensor_01
2025-08-23 12:52,-2062,28.8,100,4133,18,-13.000002,-54.000002,sensor_01
2025-08-23 12:58,-1998,29.8,100,4132,19,-13.000002,-54.000002,sensor_01
2025-08-23 13:03,-2001,28.8,100,4132,16,-13.000002,-54.000002,sensor_01
2025-08-23 13:03,-2001,28.8,100,4132,16,-13.000002,-54.000002,sensor_01
2025-08-23 13:03,-2001,28.8,100,4132,16,-13.000002,-54.000002,sensor_01
2025-08-23 13:09,-1980,29.8,100,4132,16,-13.000002,-54.000002,sensor_01
2025-08-23 13:26,-1856,29.8,100,4134,17,-13.000002,-54.000002,sensor_01
2025-08-23 13:32,-1870,29.8,100,4132,16,-13.000002,-54.000002,sensor_01
2025-08-23 13:44,-1826,29.8,100,4133,18,-13.000002,-54.000002,sensor_01
2025-08-23 13:50,-1823,29.8,100,4133,16,-13.000002,-54.000002,sensor_01
2025-08-23 14:02,-1676,29.8,100,4134,18,-13.000002,-54.000002,sensor_01
2025-08-23 14:08,-1722,29.8,100,4134,16,-13.000002,-54.000002,sensor_01
2025-08-23 14:14,-1766,29.8,100,4134,16,-13.000002,-54.000002,sensor_01
2025-08-23 14:20,-1802,29.8,100,4132,15,-13.000002,-54.000002,sensor_01
2025-08-23 14:25,-1700,29.8,100,4134,17,-13.000002,-54.000002,sensor_01
2025-08-23 14:31,-1780,29.8,100,4134,17,-13.000002,-54.000002,sensor_01
2025-08-23 14:37,-1802,29.8,99,4132,17,-13.000002,-54.000002,sensor_01
2025-08-23 14:37,-1802,29.8,99,4132,17,-13.000002,-54.000002,sensor_01
2025-08-23 14:37,-1802,29.8,99,4132,17,-13.000002,-54.000002,sensor_01
